OrderID,ReturnDate,Reason
53309,2024-04-10,Damaged
3905,2025-05-23,Damaged
98681,2025-05-17,Damaged
87915,2024-05-09,Changed Mind
23603,2024-02-21,Damaged
47167,2025-06-06,Damaged
30161,2025-10-27,Defective
94314,2024-12-09,Changed Mind
36859,2024-04-22,Changed Mind
81795,2024-11-19,Damaged
99395,2024-12-31,Changed Mind
81947,2024-06-10,Wrong Item
50034,2025-10-23,Changed Mind
48882,2025-06-21,Changed Mind
25330,2025-03-03,Changed Mind
5041,2025-04-19,Late Delivery
95671,2024-03-04,Late Delivery
94907,2025-03-20,Late Delivery
96736,2024-07-15,Changed Mind
77984,2024-12-17,Wrong Item
28145,2024-10-08,Changed Mind
56020,2025-05-18,Damaged
84260,2024-11-25,Wrong Item
61700,2025-02-18,Late Delivery
81287,2024-11-11,Defective
88811,2024-11-01,Wrong Item
92878,2024-02-27,Late Delivery
96707,2025-09-15,Wrong Item
74974,2025-11-25,Wrong Item
25120,2024-11-12,Changed Mind
9024,2025-10-07,Damaged
39241,2025-11-20,Defective
85256,2025-02-21,Late Delivery
79168,2025-06-20,Wrong Item
14487,2024-09-29,Defective
41323,2024-08-18,Wrong Item
90602,2025-12-16,Damaged
4080,2024-05-30,Defective
95160,2025-06-08,Late Delivery
84793,2025-04-14,Wrong Item
73900,2025-01-09,Damaged
90692,2024-07-14,Defective
46080,2024-09-24,Wrong Item
61650,2025-07-05,Wrong Item
73959,2026-01-05,Late Delivery
5390,2025-04-19,Damaged
42224,2025-04-06,Changed Mind
7068,2024-12-30,Wrong Item
71162,2025-09-24,Defective
50715,2024-02-04,Late Delivery
58204,2024-11-19,Late Delivery
50507,2024-12-17,Wrong Item
20195,2025-05-01,Wrong Item
98977,2024-03-05,Wrong Item
99273,2024-04-18,Changed Mind
4892,2025-05-26,Wrong Item
934,2025-04-05,Damaged
70335,2024-02-27,Defective
69398,2025-07-11,Wrong Item
31945,2024-09-08,Changed Mind
64123,2024-12-01,Defective
62529,2024-08-30,Late Delivery
66594,2025-11-18,Wrong Item
19265,2025-08-17,Defective
74121,2025-01-31,Late Delivery
85979,2024-12-06,Changed Mind
84734,2024-05-28,Damaged
75301,2025-11-12,Wrong Item
85275,2024-06-12,Damaged
21157,2024-05-20,Changed Mind
99783,2025-05-03,Defective
8290,2025-05-14,Defective
30865,2025-08-02,Changed Mind
97792,2024-05-05,Changed Mind
58931,2024-07-12,Wrong Item
78696,2024-10-05,Late Delivery
98276,2025-04-17,Damaged
5800,2024-06-12,Damaged
76875,2025-04-01,Defective
73619,2025-12-08,Defective
21946,2025-05-24,Wrong Item
30920,2024-07-24,Changed Mind
18882,2025-10-29,Damaged
73112,2024-11-20,Wrong Item
57102,2025-05-05,Defective
13155,2024-08-29,Defective
87578,2025-03-09,Damaged
88232,2026-01-22,Defective
97727,2024-07-10,Defective
63894,2025-06-26,Late Delivery
71404,2024-02-02,Changed Mind
78220,2024-08-15,Defective
87560,2025-12-15,Late Delivery
23964,2024-09-07,Wrong Item
71926,2025-05-10,Defective
78995,2025-08-12,Wrong Item
19646,2024-02-26,Defective
67587,2024-03-19,Damaged
92414,2025-04-12,Late Delivery
9106,2024-07-20,Late Delivery
11467,2025-03-12,Damaged
83198,2024-07-24,Changed Mind
51896,2025-02-24,Late Delivery
20154,2025-01-21,Wrong Item
38712,2025-05-15,Late Delivery
84038,2025-05-18,Changed Mind
85143,2024-10-17,Wrong Item
94397,2025-06-29,Wrong Item
11835,2025-12-26,Damaged
53516,2024-01-23,Defective
72691,2025-07-14,Damaged
54017,2026-01-01,Defective
84710,2025-09-18,Damaged
28324,2024-07-05,Defective
38125,2025-11-03,Late Delivery
94766,2025-11-26,Wrong Item
99356,2025-08-01,Defective
75435,2025-03-10,Late Delivery
44099,2025-06-08,Changed Mind
36194,2025-09-18,Damaged
54668,2024-06-02,Changed Mind
56597,2024-10-19,Late Delivery
47543,2024-09-06,Changed Mind
9621,2025-06-08,Changed Mind
2321,2025-05-18,Late Delivery
34864,2024-11-05,Wrong Item
77447,2025-02-01,Defective
3183,2024-08-04,Damaged
20264,2025-01-08,Defective
91238,2025-02-06,Damaged
44613,2025-12-10,Defective
56541,2025-10-01,Changed Mind
85861,2025-09-19,Wrong Item
29945,2025-08-09,Changed Mind
14897,2025-10-04,Wrong Item
4104,2024-05-09,Late Delivery
9509,2024-01-26,Damaged
98914,2024-06-20,Damaged
88045,2025-08-09,Late Delivery
36598,2025-03-29,Defective
26704,2024-11-22,Late Delivery
57380,2024-06-12,Late Delivery
23229,2024-01-16,Wrong Item
52095,2025-01-26,Late Delivery
47668,2025-03-28,Damaged
33309,2025-10-08,Changed Mind
76501,2024-04-22,Wrong Item
71553,2024-02-16,Wrong Item
22933,2025-08-13,Defective
77434,2025-01-31,Changed Mind
7951,2024-11-29,Wrong Item
90553,2024-12-17,Late Delivery
17426,2024-05-27,Wrong Item
43218,2024-02-04,Wrong Item
62940,2025-04-08,Wrong Item
87531,2025-06-18,Defective
52716,2024-09-15,Wrong Item
54553,2025-05-24,Wrong Item
95158,2025-01-04,Defective
26330,2025-04-09,Changed Mind
85684,2025-04-05,Damaged
9123,2024-10-22,Defective
47723,2024-05-08,Defective
27284,2025-10-29,Wrong Item
94491,2024-09-15,Wrong Item
63952,2025-11-14,Damaged
8666,2024-04-19,Wrong Item
71110,2024-06-01,Late Delivery
40269,2025-08-15,Wrong Item
84694,2025-06-21,Wrong Item
51850,2024-07-01,Late Delivery
68993,2024-06-08,Damaged
20951,2024-09-06,Late Delivery
6319,2024-09-09,Defective
275,2024-01-29,Late Delivery
44938,2024-07-06,Changed Mind
58636,2024-10-09,Defective
77600,2025-01-27,Wrong Item
31250,2025-11-26,Defective
6579,2024-02-13,Damaged
1871,2024-10-19,Damaged
42107,2024-03-19,Late Delivery
633,2025-01-19,Defective
44797,2025-05-09,Wrong Item
27980,2024-08-06,Damaged
22090,2024-11-17,Wrong Item
18843,2024-04-17,Changed Mind
26091,2024-12-01,Damaged
12310,2025-11-07,Late Delivery
81341,2024-02-25,Changed Mind
12061,2024-06-06,Defective
81103,2024-04-22,Wrong Item
43958,2025-02-21,Damaged
52530,2025-01-17,Changed Mind
30534,2024-05-27,Changed Mind
27457,2025-05-17,Damaged
41296,2024-04-20,Defective
11498,2025-01-29,Defective
97902,2024-11-14,Late Delivery
87708,2024-08-30,Defective
93388,2025-03-16,Late Delivery
26758,2024-04-01,Changed Mind
89301,2025-03-20,Damaged
1420,2024-04-19,Defective
55537,2024-10-24,Late Delivery
40931,2025-04-16,Changed Mind
92432,2024-02-17,Defective
15534,2025-11-09,Wrong Item
28036,2024-08-17,Changed Mind
55807,2025-12-19,Defective
79952,2024-12-29,Changed Mind
21922,2026-01-05,Damaged
55349,2024-05-17,Damaged
44404,2024-09-29,Damaged
6810,2024-05-18,Wrong Item
88375,2025-06-21,Damaged
17110,2025-05-15,Wrong Item
11804,2025-04-28,Damaged
50359,2025-11-23,Changed Mind
22257,2025-11-08,Defective
78631,2025-03-14,Defective
54345,2025-11-11,Damaged
3581,2025-11-05,Defective
77478,2024-11-22,Damaged
53170,2025-09-20,Damaged
4473,2024-05-14,Late Delivery
11288,2024-04-11,Late Delivery
94297,2024-03-13,Late Delivery
37647,2025-06-03,Wrong Item
88215,2025-08-30,Late Delivery
80995,2024-12-04,Damaged
74893,2025-12-25,Changed Mind
91788,2024-12-18,Late Delivery
71759,2024-05-16,Late Delivery
22989,2024-11-18,Changed Mind
20182,2025-01-14,Damaged
23945,2026-01-15,Wrong Item
29522,2024-08-10,Late Delivery
47037,2024-03-07,Changed Mind
48858,2025-03-23,Damaged
27438,2024-08-08,Defective
1715,2024-03-27,Wrong Item
4942,2025-02-06,Changed Mind
84510,2024-05-28,Changed Mind
82629,2026-01-09,Changed Mind
39445,2024-11-21,Late Delivery
29132,2025-11-01,Defective
8342,2024-05-01,Wrong Item
25378,2024-08-22,Damaged
87380,2025-04-09,Damaged
75099,2025-09-08,Defective
82673,2025-09-12,Changed Mind
30835,2025-11-25,Changed Mind
42308,2024-07-31,Changed Mind
70091,2024-01-14,Changed Mind
54494,2025-10-10,Changed Mind
4185,2025-06-24,Defective
92097,2025-06-06,Late Delivery
78839,2024-09-16,Wrong Item
38110,2025-03-23,Changed Mind
38267,2024-02-15,Late Delivery
467,2024-05-05,Damaged
80727,2024-11-19,Defective
69318,2024-10-19,Late Delivery
16333,2024-05-27,Changed Mind
39809,2024-11-06,Changed Mind
65343,2025-06-14,Changed Mind
12952,2025-02-06,Late Delivery
38834,2024-09-27,Changed Mind
31571,2025-11-30,Late Delivery
34581,2024-05-25,Changed Mind
19912,2024-01-27,Damaged
85971,2025-04-07,Damaged
28367,2024-08-01,Wrong Item
5717,2024-06-25,Changed Mind
35333,2025-01-30,Changed Mind
23609,2025-03-09,Late Delivery
26051,2025-03-23,Late Delivery
53039,2025-07-29,Changed Mind
23296,2024-12-24,Wrong Item
47330,2024-08-13,Changed Mind
43717,2025-11-26,Late Delivery
7784,2025-07-10,Changed Mind
42103,2025-08-07,Late Delivery
35276,2024-03-29,Changed Mind
11182,2024-11-29,Defective
73913,2024-10-26,Late Delivery
46162,2024-05-07,Wrong Item
23869,2025-08-30,Defective
99222,2024-05-01,Changed Mind
71268,2025-06-12,Late Delivery
40615,2025-08-27,Defective
93403,2025-10-19,Wrong Item
71081,2025-09-21,Late Delivery
62941,2025-05-05,Defective
79970,2025-05-24,Defective
48814,2025-02-22,Defective
30401,2025-09-25,Damaged
54171,2024-03-19,Changed Mind
17806,2024-07-29,Late Delivery
7210,2024-10-02,Late Delivery
99716,2024-12-14,Late Delivery
79577,2024-01-23,Defective
39302,2024-02-09,Changed Mind
29441,2024-04-17,Wrong Item
22333,2025-08-08,Late Delivery
94065,2024-07-24,Changed Mind
44168,2025-08-13,Changed Mind
33370,2025-01-09,Damaged
8518,2024-03-14,Late Delivery
56804,2024-06-23,Defective
652,2024-02-24,Changed Mind
34008,2025-02-18,Changed Mind
39697,2025-02-14,Wrong Item
79334,2024-08-04,Damaged
25731,2024-04-30,Changed Mind
20941,2025-04-21,Changed Mind
74690,2024-08-30,Defective
47331,2024-11-15,Defective
41306,2024-05-30,Wrong Item
84738,2025-03-05,Wrong Item
37546,2024-08-16,Wrong Item
71224,2024-10-19,Defective
15160,2025-03-22,Defective
37342,2025-01-14,Damaged
44983,2024-11-05,Late Delivery
41223,2024-09-29,Late Delivery
30388,2024-08-29,Damaged
3787,2024-01-18,Late Delivery
80882,2025-09-14,Defective
32535,2025-11-08,Late Delivery
22878,2025-12-17,Defective
59117,2025-06-10,Damaged
36658,2024-03-01,Wrong Item
29675,2024-01-17,Damaged
77631,2024-11-10,Late Delivery
23620,2025-11-16,Defective
17712,2024-11-12,Late Delivery
12903,2024-05-19,Late Delivery
80625,2024-09-25,Wrong Item
93602,2025-02-25,Late Delivery
68460,2025-07-29,Wrong Item
71202,2025-01-04,Defective
84027,2025-04-24,Defective
76283,2025-08-11,Wrong Item
86373,2024-12-11,Damaged
75874,2025-10-01,Defective
42642,2024-05-27,Damaged
89984,2025-02-20,Defective
60814,2025-03-16,Defective
19887,2026-01-02,Changed Mind
77516,2024-08-29,Late Delivery
47373,2024-04-01,Late Delivery
6782,2024-07-15,Damaged
75548,2024-08-06,Late Delivery
77629,2025-02-12,Damaged
69475,2024-12-03,Defective
50115,2025-10-11,Changed Mind
86542,2025-06-04,Changed Mind
73760,2024-03-02,Defective
74723,2024-07-18,Wrong Item
84216,2025-09-12,Wrong Item
93283,2024-10-24,Late Delivery
23445,2025-05-18,Damaged
42612,2024-11-02,Changed Mind
65401,2025-04-08,Late Delivery
18695,2025-10-19,Defective
82484,2025-07-29,Changed Mind
45373,2024-07-09,Damaged
6212,2025-06-21,Damaged
1349,2025-10-22,Wrong Item
53826,2025-03-15,Late Delivery
27791,2025-10-16,Defective
10103,2025-02-15,Changed Mind
74002,2025-11-18,Damaged
36515,2025-08-02,Changed Mind
757,2025-10-06,Defective
60134,2025-06-08,Changed Mind
16668,2024-10-28,Late Delivery
87958,2024-05-01,Wrong Item
22477,2024-03-12,Changed Mind
52549,2024-01-15,Wrong Item
47681,2024-06-17,Defective
3612,2025-06-03,Wrong Item
65354,2024-02-25,Changed Mind
45945,2025-01-17,Changed Mind
13074,2024-06-29,Damaged
42062,2025-02-08,Changed Mind
94701,2025-04-11,Wrong Item
4073,2025-05-31,Damaged
58846,2025-10-24,Changed Mind
11057,2025-10-29,Changed Mind
40962,2024-08-04,Defective
99034,2025-11-06,Damaged
38027,2024-05-21,Defective
22388,2024-04-01,Defective
53660,2025-12-13,Defective
50408,2025-04-01,Late Delivery
71,2025-08-28,Defective
82463,2024-04-07,Wrong Item
80699,2024-01-15,Changed Mind
80971,2024-04-27,Late Delivery
46184,2025-07-05,Defective
86781,2025-02-11,Changed Mind
29430,2024-06-29,Damaged
46592,2025-12-22,Damaged
37803,2024-04-20,Changed Mind
45932,2025-06-11,Wrong Item
23091,2024-07-01,Changed Mind
82730,2024-12-26,Changed Mind
85792,2024-03-03,Late Delivery
66677,2025-07-30,Damaged
91061,2025-10-14,Damaged
72381,2024-06-09,Defective
38875,2024-09-20,Changed Mind
77691,2024-10-05,Changed Mind
74441,2024-06-14,Wrong Item
20658,2025-04-18,Damaged
43510,2024-08-06,Wrong Item
46782,2024-02-24,Late Delivery
81026,2025-12-03,Defective
44033,2026-01-13,Wrong Item
61521,2024-04-09,Damaged
91715,2024-03-16,Late Delivery
30622,2025-06-08,Changed Mind
16555,2024-04-16,Late Delivery
16124,2025-10-28,Wrong Item
68289,2024-04-22,Damaged
22725,2024-12-01,Wrong Item
82850,2025-12-10,Changed Mind
60148,2025-12-02,Changed Mind
69615,2024-06-22,Damaged
63183,2025-09-06,Defective
73008,2025-08-20,Late Delivery
53089,2024-04-17,Late Delivery
79198,2025-01-21,Changed Mind
29537,2024-07-18,Wrong Item
16132,2024-01-15,Wrong Item
64871,2025-12-01,Defective
3717,2025-02-12,Wrong Item
14754,2024-08-07,Late Delivery
71713,2025-01-21,Wrong Item
88551,2024-10-01,Defective
99699,2024-10-21,Late Delivery
67151,2025-08-18,Wrong Item
82018,2024-04-27,Late Delivery
27546,2024-08-30,Changed Mind
80872,2024-11-27,Changed Mind
80252,2024-04-30,Changed Mind
62650,2025-04-01,Wrong Item
60776,2024-09-03,Defective
7252,2024-07-28,Late Delivery
37883,2024-01-26,Damaged
19937,2024-10-19,Changed Mind
86394,2024-12-21,Changed Mind
56435,2024-12-14,Damaged
4493,2024-02-06,Damaged
66387,2024-09-09,Wrong Item
35021,2024-10-19,Late Delivery
50519,2024-10-28,Changed Mind
71918,2024-08-03,Defective
18703,2025-07-03,Wrong Item
13083,2025-07-27,Wrong Item
5670,2025-08-06,Defective
56039,2025-08-20,Defective
36570,2024-10-13,Defective
1911,2024-11-04,Damaged
63551,2024-08-26,Changed Mind
74540,2025-06-12,Damaged
40924,2026-01-01,Changed Mind
68590,2025-05-09,Damaged
91573,2024-07-31,Late Delivery
17972,2025-02-08,Changed Mind
94385,2024-10-14,Wrong Item
7390,2025-07-01,Changed Mind
43048,2024-08-21,Changed Mind
72460,2025-08-15,Changed Mind
4420,2026-01-05,Late Delivery
62333,2025-05-17,Damaged
24007,2025-05-28,Wrong Item
20067,2025-05-21,Damaged
74846,2024-12-07,Damaged
37248,2024-01-09,Defective
45547,2025-04-19,Late Delivery
7925,2024-10-31,Defective
32128,2024-02-21,Late Delivery
16399,2025-03-31,Damaged
47111,2025-06-21,Damaged
89355,2025-02-24,Late Delivery
3290,2024-07-06,Damaged
64563,2024-08-01,Damaged
26893,2024-01-22,Wrong Item
2806,2025-05-09,Defective
93219,2025-06-22,Defective
98933,2024-10-20,Defective
68251,2025-12-25,Changed Mind
20056,2024-06-04,Wrong Item
76530,2025-09-04,Defective
27773,2025-10-19,Defective
13944,2024-04-07,Wrong Item
64313,2025-05-10,Damaged
53520,2024-02-23,Defective
69592,2025-07-19,Damaged
42855,2024-08-12,Defective
89382,2024-10-26,Late Delivery
66643,2024-02-08,Changed Mind
46617,2025-12-10,Defective
46371,2024-07-29,Late Delivery
65237,2024-04-06,Wrong Item
71944,2024-11-03,Late Delivery
10824,2024-10-30,Wrong Item
5121,2024-07-13,Defective
75402,2024-10-14,Wrong Item
37222,2025-09-07,Late Delivery
64408,2025-09-29,Changed Mind
18466,2024-11-19,Damaged
7384,2025-11-17,Damaged
52011,2025-01-20,Changed Mind
72689,2025-08-18,Damaged
39952,2024-10-02,Defective
12733,2024-02-10,Defective
78830,2025-05-04,Late Delivery
71420,2025-11-15,Late Delivery
59796,2025-07-23,Wrong Item
23035,2024-05-17,Late Delivery
7702,2025-07-06,Defective
78495,2024-02-19,Late Delivery
16350,2024-05-17,Damaged
31010,2024-02-28,Wrong Item
79068,2024-08-08,Wrong Item
76783,2025-06-14,Defective
32134,2024-12-08,Late Delivery
34515,2024-09-14,Damaged
77931,2025-06-04,Late Delivery
21505,2025-05-28,Changed Mind
52059,2024-12-09,Late Delivery
31149,2024-11-01,Defective
62428,2024-10-06,Late Delivery
89359,2024-11-09,Wrong Item
33704,2024-06-28,Damaged
48063,2025-12-22,Defective
87530,2025-12-19,Changed Mind
44724,2024-12-29,Damaged
72284,2024-10-03,Damaged
42273,2024-03-12,Wrong Item
37235,2025-01-29,Wrong Item
76335,2025-05-25,Wrong Item
17330,2024-09-16,Defective
87791,2024-07-11,Late Delivery
6433,2024-12-15,Damaged
25416,2025-01-18,Late Delivery
59610,2024-06-17,Late Delivery
56048,2025-10-29,Wrong Item
92467,2024-07-13,Late Delivery
23972,2024-10-01,Damaged
38411,2025-06-24,Damaged
42980,2025-02-26,Changed Mind
40236,2025-12-09,Defective
95950,2024-12-05,Late Delivery
84848,2024-09-29,Defective
76713,2024-11-18,Defective
17255,2025-07-31,Defective
79909,2025-07-22,Defective
85388,2024-01-28,Damaged
32891,2024-08-25,Late Delivery
40661,2025-06-26,Changed Mind
42687,2025-08-03,Defective
12163,2024-02-23,Changed Mind
95556,2025-04-01,Damaged
39446,2024-07-09,Damaged
76175,2026-01-09,Wrong Item
16702,2025-12-16,Defective
89434,2024-04-07,Wrong Item
881,2025-03-19,Changed Mind
68728,2024-10-06,Late Delivery
86866,2025-01-24,Wrong Item
27054,2024-10-08,Damaged
91205,2024-09-30,Defective
46508,2025-05-18,Changed Mind
41760,2025-02-28,Damaged
99152,2025-01-19,Late Delivery
35200,2024-07-26,Defective
90799,2025-05-24,Late Delivery
80551,2025-03-30,Late Delivery
97418,2025-07-20,Defective
6692,2024-11-18,Defective
31367,2024-11-04,Late Delivery
98796,2025-07-31,Changed Mind
50872,2024-09-23,Defective
86906,2025-08-25,Damaged
492,2024-12-01,Wrong Item
37926,2025-06-15,Changed Mind
74866,2024-10-03,Defective
83594,2024-01-27,Defective
64117,2024-09-11,Changed Mind
58851,2025-09-12,Wrong Item
88236,2024-03-17,Late Delivery
77699,2025-03-23,Damaged
424,2024-07-15,Defective
24403,2025-09-18,Wrong Item
30311,2024-05-26,Damaged
53836,2024-05-25,Changed Mind
70060,2025-10-06,Defective
83127,2024-09-14,Late Delivery
73648,2024-06-13,Changed Mind
7341,2025-03-14,Defective
60043,2024-10-30,Wrong Item
52275,2024-05-23,Damaged
48554,2025-05-04,Damaged
3086,2024-03-08,Defective
24469,2025-03-22,Changed Mind
24482,2024-02-20,Late Delivery
78877,2024-01-29,Wrong Item
74046,2024-04-04,Defective
76046,2024-02-04,Wrong Item
68076,2024-07-01,Damaged
6412,2025-09-06,Late Delivery
51009,2025-10-15,Wrong Item
29935,2025-02-01,Defective
97111,2024-10-15,Late Delivery
6323,2026-01-10,Changed Mind
34825,2025-01-28,Defective
13769,2025-07-15,Wrong Item
77947,2025-05-18,Late Delivery
40126,2024-06-25,Defective
36255,2025-07-16,Late Delivery
20139,2025-09-24,Late Delivery
57851,2025-06-29,Late Delivery
41997,2025-11-25,Wrong Item
30897,2024-10-18,Defective
54198,2024-08-26,Damaged
79628,2024-08-24,Damaged
1867,2024-08-11,Wrong Item
66841,2025-01-29,Wrong Item
75078,2024-03-10,Late Delivery
16654,2024-11-09,Defective
1249,2025-01-10,Defective
61090,2025-11-23,Changed Mind
17445,2024-10-15,Changed Mind
74647,2024-04-03,Damaged
17234,2025-09-14,Changed Mind
54581,2024-03-11,Changed Mind
44097,2024-08-03,Damaged
30591,2025-09-15,Damaged
41949,2024-02-24,Changed Mind
47796,2025-08-17,Defective
29160,2025-05-30,Changed Mind
99533,2024-05-21,Late Delivery
97990,2024-02-08,Late Delivery
98454,2025-11-27,Late Delivery
48910,2024-06-25,Wrong Item
76471,2025-11-08,Late Delivery
88533,2025-02-11,Defective
61404,2026-01-04,Wrong Item
64081,2024-10-31,Wrong Item
72290,2025-07-23,Late Delivery
78608,2024-05-04,Changed Mind
93158,2024-08-20,Damaged
20362,2024-11-15,Changed Mind
84930,2024-12-27,Changed Mind
44182,2024-09-18,Wrong Item
85321,2024-11-28,Wrong Item
62838,2025-03-08,Wrong Item
44644,2024-01-19,Defective
41054,2025-04-11,Defective
45140,2024-12-15,Damaged
82341,2024-05-06,Wrong Item
5289,2024-07-28,Late Delivery
53787,2025-09-21,Wrong Item
16047,2025-08-20,Defective
30157,2024-10-25,Wrong Item
99944,2024-02-11,Defective
80439,2024-03-05,Wrong Item
36489,2024-07-18,Late Delivery
93008,2024-12-25,Damaged
44203,2025-01-16,Late Delivery
56839,2025-07-11,Defective
59643,2025-10-21,Changed Mind
1481,2024-06-25,Late Delivery
53870,2024-06-27,Wrong Item
7715,2025-07-25,Damaged
40062,2025-01-01,Wrong Item
67982,2024-04-21,Wrong Item
51618,2025-06-14,Late Delivery
69176,2024-11-11,Damaged
29475,2025-09-30,Changed Mind
43385,2025-12-17,Wrong Item
15341,2025-07-23,Damaged
90676,2024-01-12,Changed Mind
53475,2024-01-20,Wrong Item
39982,2025-08-03,Damaged
8297,2025-04-07,Late Delivery
11322,2025-09-07,Wrong Item
6849,2024-09-01,Wrong Item
28584,2024-02-21,Damaged
6932,2025-02-01,Wrong Item
3712,2025-08-17,Changed Mind
88196,2024-05-14,Wrong Item
34041,2025-01-28,Defective
42872,2025-12-07,Changed Mind
2399,2024-12-12,Damaged
12957,2025-10-01,Changed Mind
25885,2025-06-29,Defective
35531,2024-10-14,Defective
26538,2024-09-04,Wrong Item
63728,2024-08-29,Wrong Item
67963,2025-04-22,Late Delivery
22365,2024-07-27,Changed Mind
44081,2025-04-25,Late Delivery
83454,2024-06-27,Defective
59732,2025-06-03,Wrong Item
11733,2025-06-22,Wrong Item
60167,2024-02-11,Wrong Item
89581,2025-07-13,Damaged
18117,2025-05-18,Defective
71356,2024-05-10,Wrong Item
54403,2024-11-24,Defective
16681,2024-02-11,Wrong Item
65071,2025-10-03,Changed Mind
81631,2025-03-06,Defective
89918,2024-12-11,Late Delivery
44661,2025-05-05,Damaged
30293,2025-05-28,Late Delivery
63368,2025-11-12,Defective
53266,2024-08-10,Wrong Item
21613,2025-10-02,Defective
73387,2025-08-22,Damaged
32322,2024-10-27,Defective
58456,2025-03-04,Wrong Item
2772,2024-10-10,Late Delivery
86639,2024-05-27,Changed Mind
14504,2024-09-07,Late Delivery
41842,2024-04-13,Wrong Item
34901,2024-12-20,Wrong Item
84358,2025-03-27,Damaged
20381,2025-04-27,Defective
63617,2025-07-23,Defective
52865,2025-12-07,Late Delivery
47040,2025-10-31,Changed Mind
6139,2025-07-23,Changed Mind
80833,2025-08-12,Damaged
61676,2024-03-04,Wrong Item
98134,2025-06-09,Damaged
13558,2024-01-22,Defective
60991,2025-11-13,Wrong Item
83411,2024-08-03,Damaged
25254,2024-06-15,Late Delivery
38744,2024-01-11,Defective
5448,2024-10-17,Changed Mind
80326,2025-05-22,Damaged
86180,2024-07-25,Defective
57114,2026-01-01,Defective
45944,2025-02-15,Changed Mind
42039,2024-12-17,Changed Mind
15347,2025-01-05,Changed Mind
9188,2026-01-05,Damaged
54522,2024-07-20,Changed Mind
80003,2025-06-21,Late Delivery
43670,2025-04-14,Defective
26137,2024-06-17,Changed Mind
47588,2025-07-27,Defective
82932,2025-09-29,Wrong Item
80458,2024-09-20,Wrong Item
89071,2024-06-17,Changed Mind
6560,2025-04-19,Defective
1256,2025-08-21,Wrong Item
18949,2025-12-22,Changed Mind
84474,2024-01-27,Defective
16410,2025-10-12,Changed Mind
48387,2024-01-15,Defective
13615,2025-12-30,Wrong Item
23201,2025-12-06,Changed Mind
69200,2024-11-09,Wrong Item
30040,2025-09-15,Changed Mind
81562,2024-08-02,Damaged
97515,2025-12-20,Wrong Item
5344,2025-05-17,Wrong Item
56710,2025-08-12,Late Delivery
16394,2025-12-06,Wrong Item
16188,2024-06-08,Defective
70920,2024-09-29,Changed Mind
49027,2025-02-14,Damaged
90263,2026-01-01,Defective
93733,2025-03-05,Defective
63642,2025-10-04,Defective
87478,2025-11-23,Defective
41188,2025-09-29,Damaged
43712,2025-07-04,Late Delivery
35873,2024-08-06,Wrong Item
62800,2024-11-22,Defective
84715,2025-02-28,Wrong Item
42219,2024-03-23,Wrong Item
28748,2024-04-14,Defective
26935,2024-10-02,Late Delivery
6167,2025-03-01,Wrong Item
47002,2024-08-12,Changed Mind
82551,2024-09-26,Wrong Item
48503,2024-08-23,Defective
50270,2024-03-09,Damaged
76263,2024-03-09,Wrong Item
32321,2025-09-13,Late Delivery
42378,2024-09-22,Changed Mind
78420,2024-07-12,Changed Mind
51836,2024-12-19,Damaged
31009,2025-01-20,Damaged
67926,2025-08-07,Wrong Item
11099,2025-10-09,Defective
75048,2024-07-04,Late Delivery
37779,2024-08-30,Changed Mind
2041,2024-02-29,Damaged
96698,2025-07-08,Late Delivery
3310,2024-08-31,Defective
38631,2025-08-17,Changed Mind
36267,2025-06-01,Changed Mind
24356,2024-08-31,Defective
51133,2024-12-10,Changed Mind
19816,2024-03-16,Defective
5277,2025-08-04,Changed Mind
12790,2025-12-23,Wrong Item
74420,2025-07-16,Defective
48358,2025-01-21,Late Delivery
29660,2024-05-27,Wrong Item
75545,2024-01-17,Late Delivery
45816,2025-02-14,Changed Mind
62201,2025-09-06,Late Delivery
37301,2024-11-12,Wrong Item
36683,2025-06-07,Defective
19893,2024-09-30,Damaged
4879,2024-05-30,Late Delivery
35480,2024-11-05,Damaged
24785,2024-06-14,Late Delivery
33348,2024-05-31,Late Delivery
66954,2024-08-26,Defective
93224,2025-09-20,Changed Mind
16345,2025-11-03,Wrong Item
72927,2024-06-03,Wrong Item
85510,2025-04-20,Wrong Item
19101,2024-05-01,Changed Mind
2448,2025-12-05,Damaged
52877,2024-05-27,Wrong Item
33966,2025-08-31,Damaged
57946,2024-06-16,Changed Mind
57099,2024-07-19,Changed Mind
89236,2025-07-10,Defective
69969,2025-03-05,Wrong Item
10021,2025-12-02,Defective
62687,2025-05-20,Wrong Item
83675,2025-08-07,Changed Mind
32088,2024-02-20,Changed Mind
94708,2025-11-08,Late Delivery
85451,2025-11-16,Late Delivery
31198,2024-04-04,Changed Mind
82125,2025-08-05,Changed Mind
8257,2025-12-02,Damaged
33930,2024-09-13,Damaged
49257,2025-07-25,Defective
69096,2024-09-23,Late Delivery
16332,2025-11-24,Late Delivery
66171,2025-04-14,Changed Mind
2063,2025-10-25,Changed Mind
41781,2025-11-01,Defective
65513,2024-01-11,Late Delivery
23193,2026-01-05,Damaged
58125,2025-01-24,Wrong Item
75596,2025-08-18,Defective
30875,2024-12-27,Wrong Item
97425,2024-01-30,Damaged
99539,2025-06-25,Damaged
16801,2024-07-16,Wrong Item
74940,2024-10-21,Defective
84829,2024-05-26,Wrong Item
51464,2024-02-29,Defective
41181,2024-06-23,Defective
64940,2025-01-02,Changed Mind
34849,2024-12-20,Late Delivery
